timestamp,temp,hum,pot,prediction
2025-12-04 17:04:52,28.4,66.5,4095,N/A
2025-12-04 17:04:53,28.4,66.5,4095,N/A
2025-12-04 17:04:54,28.4,66.5,4095,N/A
2025-12-04 17:04:55,28.3,66.5,4095,N/A
2025-12-04 17:04:56,28.3,66.5,4095,N/A
2025-12-04 17:04:57,28.3,66.5,4095,N/A
2025-12-04 17:04:58,28.3,66.5,4095,N/A
2025-12-04 17:04:59,28.3,66.5,4095,N/A
2025-12-04 17:05:00,28.3,66.5,4095,N/A
2025-12-04 17:05:01,28.3,66.6,4095,N/A
2025-12-04 17:05:02,28.3,66.6,4095,N/A
2025-12-04 17:05:03,28.3,66.6,4095,N/A
2025-12-04 17:05:04,28.3,66.6,4095,N/A
2025-12-04 17:05:05,28.3,66.6,4095,N/A
2025-12-04 17:05:06,28.3,66.6,4095,N/A
2025-12-04 17:05:07,28.3,66.5,4095,N/A
2025-12-04 17:05:08,28.3,66.5,4095,N/A
2025-12-04 17:05:09,28.3,66.5,4095,N/A
2025-12-04 17:05:10,28.3,66.5,4095,N/A
2025-12-04 17:05:11,28.3,66.5,4095,N/A
2025-12-04 17:05:12,28.3,66.5,4095,N/A
2025-12-04 17:05:13,28.3,66.5,4095,N/A
2025-12-04 17:05:14,28.3,66.5,4095,N/A
2025-12-04 17:05:15,28.3,66.5,4095,N/A
2025-12-04 17:05:16,28.3,66.5,4095,N/A
2025-12-04 17:05:17,28.3,66.5,4095,N/A
2025-12-04 17:05:18,28.3,66.5,4095,N/A
2025-12-04 17:05:19,28.3,66.5,4095,N/A
2025-12-04 17:05:20,28.3,66.5,4095,N/A
2025-12-04 17:05:21,28.3,66.5,4095,N/A
2025-12-04 17:05:22,28.3,66.4,4095,N/A
2025-12-04 17:05:23,28.3,66.4,4095,N/A
2025-12-04 17:05:24,28.3,66.4,4095,N/A
2025-12-04 17:05:25,28.3,66.4,4095,N/A
2025-12-04 17:05:26,28.3,66.4,4095,N/A
2025-12-04 17:05:27,28.3,66.4,4095,N/A
2025-12-04 17:05:28,28.3,66.4,4095,N/A
2025-12-04 17:05:29,28.3,66.4,4095,N/A
2025-12-04 17:05:30,28.3,66.4,4095,N/A
2025-12-04 17:05:31,28.3,66.4,4095,N/A
2025-12-04 17:05:32,28.3,66.4,4095,N/A
2025-12-04 17:05:33,28.3,66.4,4095,N/A
2025-12-04 17:05:34,28.3,66.4,4095,N/A
2025-12-04 17:05:35,28.3,66.4,4095,N/A
