timestamp,temp,hum,label
2025-12-04 19:08:26,24.8,68.1,Dingin
2025-12-04 18:44:52,23.6,60.0,Dingin
2025-12-04 18:48:54,23.5,64.3,Dingin
2025-12-04 19:01:45,24.0,68.4,Dingin
2025-12-04 18:39:09,23.8,55.6,Dingin
2025-12-04 19:05:27,24.5,68.3,Dingin
2025-12-04 18:30:27,24.5,59.6,Dingin
2025-12-04 19:04:47,24.4,68.3,Dingin
2025-12-04 18:59:24,23.8,66.6,Dingin
2025-12-04 18:35:06,24.1,57.2,Dingin
2025-12-04 18:41:25,23.6,55.1,Dingin
2025-12-04 18:38:20,23.9,56.2,Dingin
2025-12-04 18:50:04,23.5,64.5,Dingin
2025-12-04 18:33:00,24.3,58.2,Dingin
2025-12-04 18:34:46,24.2,57.4,Dingin
2025-12-04 18:29:33,24.8,61.2,Dingin
2025-12-04 19:02:35,24.0,68.6,Dingin
2025-12-04 19:09:35,24.9,68.0,Dingin
2025-12-04 18:30:16,24.6,60.0,Dingin
2025-12-04 18:55:05,23.7,65.4,Dingin
2025-12-04 18:54:54,23.7,65.3,Dingin
2025-12-04 18:56:43,23.7,65.2,Dingin
2025-12-04 18:51:28,23.5,65.2,Dingin
2025-12-04 19:02:43,24.1,68.6,Dingin
2025-12-04 19:04:39,24.4,68.3,Dingin
2025-12-04 18:47:54,23.5,64.0,Dingin
2025-12-04 18:40:09,23.7,55.2,Dingin
2025-12-04 18:50:00,23.5,64.5,Dingin
2025-12-04 19:02:45,24.1,68.7,Dingin
2025-12-04 18:32:34,24.3,58.3,Dingin
2025-12-04 18:58:38,23.7,65.8,Dingin
2025-12-04 19:02:58,24.1,68.7,Dingin
2025-12-04 18:50:58,23.5,64.7,Dingin
2025-12-04 18:43:23,23.6,57.4,Dingin
2025-12-04 18:55:44,23.7,65.3,Dingin
2025-12-04 18:50:05,23.5,64.5,Dingin
2025-12-04 19:04:10,24.3,68.4,Dingin
2025-12-04 18:37:52,23.9,56.5,Dingin
2025-12-04 18:55:25,23.7,65.4,Dingin
2025-12-04 19:10:06,24.9,68.1,Dingin
2025-12-04 18:34:20,24.2,57.5,Dingin
2025-12-04 18:33:38,24.3,57.9,Dingin
2025-12-04 19:07:08,24.7,68.4,Dingin
2025-12-04 19:07:43,24.8,68.3,Dingin
2025-12-04 18:46:44,23.4,62.9,Dingin
2025-12-04 18:52:08,23.5,65.2,Dingin
2025-12-04 19:04:40,24.4,68.3,Dingin
2025-12-04 18:43:16,23.6,57.4,Dingin
2025-12-04 18:41:01,23.7,54.9,Dingin
2025-12-04 19:08:37,24.8,68.1,Dingin
2025-12-04 18:33:33,24.3,57.9,Dingin
2025-12-04 18:50:28,23.5,64.6,Dingin
2025-12-04 18:33:25,24.3,57.9,Dingin
2025-12-04 19:02:23,24.0,68.6,Dingin
2025-12-04 18:28:17,24.8,61.9,Dingin
2025-12-04 18:43:03,23.6,57.4,Dingin
2025-12-04 18:30:56,24.5,59.4,Dingin
2025-12-04 18:32:25,24.4,58.6,Dingin
2025-12-04 19:00:03,23.8,67.1,Dingin
2025-12-04 18:39:34,23.8,55.3,Dingin
2025-12-04 18:43:07,23.6,57.4,Dingin
2025-12-04 18:32:23,24.4,58.6,Dingin
2025-12-04 18:42:10,23.6,55.9,Dingin
2025-12-04 19:06:56,24.7,68.4,Dingin
2025-12-04 18:30:23,24.6,60.0,Dingin
2025-12-04 18:54:19,23.6,64.9,Dingin
2025-12-04 18:33:24,24.3,57.9,Dingin
2025-12-04 18:38:58,23.8,55.6,Dingin
2025-12-04 19:00:35,23.8,67.3,Dingin
2025-12-04 18:59:13,23.8,66.3,Dingin
2025-12-04 18:37:23,24.0,56.6,Dingin
2025-12-04 18:30:24,24.6,60.0,Dingin
2025-12-04 18:29:57,24.6,60.0,Dingin
2025-12-04 18:36:56,24.0,56.7,Dingin
2025-12-04 18:31:49,24.5,59.1,Dingin
2025-12-04 18:40:08,23.7,55.2,Dingin
2025-12-04 19:07:14,24.7,68.4,Dingin
2025-12-04 19:04:08,24.2,68.4,Dingin
2025-12-04 18:51:59,23.5,65.2,Dingin
2025-12-04 18:33:30,24.3,57.9,Dingin
2025-12-04 18:50:09,23.5,64.5,Dingin
2025-12-04 19:01:19,23.9,67.9,Dingin
2025-12-04 18:52:24,23.6,64.9,Dingin
2025-12-04 18:56:58,23.7,65.3,Dingin
2025-12-04 19:06:01,24.5,68.3,Dingin
2025-12-04 18:39:59,23.7,55.2,Dingin
2025-12-04 18:42:12,23.6,55.9,Dingin
2025-12-04 18:31:18,24.5,59.4,Dingin
2025-12-04 19:01:05,23.8,67.5,Dingin
2025-12-04 18:37:38,23.9,56.5,Dingin
2025-12-04 18:43:52,23.7,58.8,Dingin
2025-12-04 18:36:28,24.0,57.0,Dingin
2025-12-04 18:59:06,23.8,66.3,Dingin
2025-12-04 18:58:54,23.8,66.1,Dingin
2025-12-04 18:38:50,23.9,55.8,Dingin
2025-12-04 18:28:08,24.9,62.1,Dingin
2025-12-04 18:58:35,23.7,65.8,Dingin
2025-12-04 18:35:52,24.0,57.0,Dingin
2025-12-04 18:50:31,23.5,64.6,Dingin
2025-12-04 18:28:10,24.9,62.1,Dingin
2025-12-04 18:48:52,23.5,64.3,Dingin
2025-12-04 18:43:25,23.6,58.4,Dingin
2025-12-04 18:37:12,24.0,56.6,Dingin
2025-12-04 18:31:53,24.5,58.9,Dingin
2025-12-04 18:45:49,23.5,61.0,Dingin
2025-12-04 18:37:07,24.0,56.6,Dingin
2025-12-04 18:32:07,24.4,58.6,Dingin
2025-12-04 18:43:04,23.6,57.4,Dingin
2025-12-04 19:09:46,24.9,68.1,Dingin
2025-12-04 18:47:26,23.5,63.9,Dingin
2025-12-04 18:59:31,23.8,66.7,Dingin
2025-12-04 19:03:21,24.1,68.6,Dingin
2025-12-04 18:57:04,23.7,65.3,Dingin
2025-12-04 18:59:08,23.8,66.3,Dingin
2025-12-04 18:42:08,23.6,55.9,Dingin
2025-12-04 18:50:59,23.5,64.7,Dingin
2025-12-04 19:03:38,24.2,68.5,Dingin
2025-12-04 18:58:43,23.7,65.9,Dingin
2025-12-04 18:53:32,23.6,64.7,Dingin
2025-12-04 18:54:51,23.7,65.3,Dingin
2025-12-04 18:32:41,24.3,58.3,Dingin
2025-12-04 18:39:06,23.8,55.6,Dingin
2025-12-04 18:59:25,23.8,66.6,Dingin
2025-12-04 19:03:54,24.2,68.4,Dingin
2025-12-04 19:07:52,24.8,68.3,Dingin
2025-12-04 18:59:58,23.8,67.0,Dingin
2025-12-04 18:33:19,24.3,58.0,Dingin
2025-12-04 18:52:32,23.6,64.7,Dingin
2025-12-04 18:50:29,23.5,64.6,Dingin
2025-12-04 19:09:43,24.9,68.0,Dingin
2025-12-04 18:39:36,23.8,55.3,Dingin
2025-12-04 18:53:47,23.6,64.7,Dingin
2025-12-04 18:38:17,23.9,56.2,Dingin
2025-12-04 18:35:09,24.1,57.2,Dingin
2025-12-04 18:54:23,23.6,65.0,Dingin
2025-12-04 18:37:59,23.9,56.2,Dingin
2025-12-04 19:09:51,24.9,68.1,Dingin
2025-12-04 19:01:30,23.9,68.1,Dingin
2025-12-04 18:38:27,23.9,55.9,Dingin
2025-12-04 18:59:03,23.8,66.3,Dingin
2025-12-04 18:52:59,23.5,64.6,Dingin
2025-12-04 18:55:59,23.7,65.3,Dingin
2025-12-04 18:31:52,24.5,59.1,Dingin
2025-12-04 18:57:49,23.7,65.4,Dingin
2025-12-04 18:47:35,23.5,63.9,Dingin
2025-12-04 18:29:53,24.7,60.1,Dingin
2025-12-04 18:57:18,23.7,65.3,Dingin
2025-12-04 18:29:11,24.8,61.2,Dingin
2025-12-04 18:51:43,23.5,65.2,Dingin
2025-12-04 19:06:07,24.6,68.5,Dingin
2025-12-04 18:28:29,24.8,61.6,Dingin
2025-12-04 18:48:41,23.5,64.1,Dingin
2025-12-04 19:02:59,24.1,68.7,Dingin
2025-12-04 18:30:29,24.5,59.6,Dingin
2025-12-04 18:37:01,24.0,56.6,Dingin
2025-12-04 18:41:37,23.6,55.1,Dingin
2025-12-04 19:06:42,24.7,68.5,Dingin
2025-12-04 18:53:03,23.5,64.6,Dingin
2025-12-04 18:29:30,24.8,61.2,Dingin
2025-12-04 18:49:00,23.6,64.3,Dingin
2025-12-04 19:02:56,24.1,68.7,Dingin
2025-12-04 19:03:44,24.2,68.5,Dingin
2025-12-04 18:59:20,23.8,66.6,Dingin
2025-12-04 18:56:44,23.7,65.2,Dingin
2025-12-04 18:36:09,24.0,57.0,Dingin
2025-12-04 18:55:40,23.7,65.3,Dingin
2025-12-04 19:09:24,24.9,68.1,Dingin
2025-12-04 19:08:21,24.8,68.1,Dingin
2025-12-04 18:40:23,23.7,55.1,Dingin
2025-12-04 18:58:28,23.7,65.8,Dingin
2025-12-04 19:05:01,24.4,68.2,Dingin
2025-12-04 19:09:37,24.9,68.0,Dingin
2025-12-04 19:07:01,24.7,68.4,Dingin
2025-12-04 18:34:07,24.2,57.6,Dingin
2025-12-04 18:40:34,23.7,55.0,Dingin
2025-12-04 18:58:40,23.7,65.9,Dingin
2025-12-04 18:55:32,23.7,65.3,Dingin
2025-12-04 18:45:12,23.5,60.8,Dingin
2025-12-04 18:45:16,23.5,60.8,Dingin
2025-12-04 19:00:08,23.8,67.1,Dingin
2025-12-04 18:50:21,23.5,64.6,Dingin
2025-12-04 19:02:50,24.1,68.7,Dingin
2025-12-04 18:56:46,23.7,65.2,Dingin
2025-12-04 18:39:10,23.8,55.6,Dingin
2025-12-04 18:34:09,24.2,57.6,Dingin
2025-12-04 19:05:11,24.4,68.3,Dingin
2025-12-04 18:48:45,23.5,64.3,Dingin
2025-12-04 18:29:22,24.8,61.2,Dingin
2025-12-04 18:28:32,24.8,61.5,Dingin
2025-12-04 18:35:58,24.0,57.0,Dingin
2025-12-04 18:36:50,24.0,56.7,Dingin
2025-12-04 18:40:10,23.7,55.2,Dingin
2025-12-04 18:29:00,24.8,61.2,Dingin
2025-12-04 18:38:43,23.9,55.8,Dingin
2025-12-04 18:33:07,24.3,58.1,Dingin
2025-12-04 18:40:03,23.7,55.2,Dingin
2025-12-04 19:06:46,24.7,68.5,Dingin
2025-12-04 19:00:11,23.8,67.1,Dingin
2025-12-04 18:38:29,23.9,55.9,Dingin
2025-12-04 18:28:12,24.9,62.1,Dingin
2025-12-04 18:49:26,23.6,64.4,Dingin
2025-12-04 18:41:29,23.6,55.1,Dingin
2025-12-04 18:45:35,23.5,61.0,Dingin
2025-12-04 18:33:41,24.2,57.7,Dingin
2025-12-04 18:54:42,23.6,65.2,Dingin
2025-12-04 18:28:52,24.8,61.2,Dingin
2025-12-04 19:04:24,24.3,68.4,Dingin
2025-12-04 18:29:51,24.7,60.1,Dingin
2025-12-04 18:33:54,24.2,57.6,Dingin
2025-12-04 18:46:05,23.5,61.0,Dingin
2025-12-04 18:32:03,24.4,58.7,Dingin
2025-12-04 18:31:38,24.5,59.1,Dingin
2025-12-04 18:47:10,23.5,63.7,Dingin
2025-12-04 19:01:03,23.8,67.5,Dingin
2025-12-04 18:58:19,23.7,65.7,Dingin
2025-12-04 18:41:18,23.7,55.0,Dingin
2025-12-04 18:46:22,23.4,62.4,Dingin
2025-12-04 18:59:15,23.8,66.3,Dingin
2025-12-04 18:57:57,23.7,65.5,Dingin
2025-12-04 19:05:35,24.5,68.3,Dingin
2025-12-04 18:33:50,24.2,57.7,Dingin
2025-12-04 18:36:48,24.0,56.8,Dingin
2025-12-04 18:31:57,24.5,58.9,Dingin
2025-12-04 18:38:49,23.9,55.8,Dingin
2025-12-04 19:00:57,23.8,67.5,Dingin
2025-12-04 19:04:42,24.4,68.3,Dingin
2025-12-04 18:51:54,23.5,65.2,Dingin
2025-12-04 18:36:58,24.0,56.7,Dingin
2025-12-04 19:06:35,24.7,68.5,Dingin
2025-12-04 18:38:08,23.9,56.2,Dingin
2025-12-04 18:52:55,23.5,64.6,Dingin
2025-12-04 18:59:57,23.8,67.0,Dingin
2025-12-04 18:51:52,23.5,65.2,Dingin
2025-12-04 18:46:00,23.5,61.0,Dingin
2025-12-04 19:02:33,24.0,68.6,Dingin
2025-12-04 18:29:05,24.8,61.2,Dingin
2025-12-04 19:01:20,23.9,67.9,Dingin
2025-12-04 18:29:37,24.8,61.2,Dingin
2025-12-04 18:39:11,23.8,55.6,Dingin
2025-12-04 18:57:52,23.7,65.5,Dingin
2025-12-04 19:05:59,24.5,68.3,Dingin
2025-12-04 18:32:45,24.3,58.2,Dingin
2025-12-04 18:56:45,23.7,65.2,Dingin
2025-12-04 18:57:50,23.7,65.4,Dingin
2025-12-04 18:34:04,24.2,57.6,Dingin
2025-12-04 18:58:06,23.7,65.5,Dingin
2025-12-04 18:53:49,23.6,64.7,Dingin
2025-12-04 18:51:23,23.5,65.2,Dingin
2025-12-04 18:59:01,23.8,66.2,Dingin
2025-12-04 18:42:13,23.6,55.9,Dingin
2025-12-04 18:48:12,23.5,64.0,Dingin
2025-12-04 19:05:13,24.4,68.3,Dingin
2025-12-04 18:40:45,23.7,54.9,Dingin
2025-12-04 18:29:55,24.7,60.1,Dingin
2025-12-04 18:57:41,23.7,65.4,Dingin
2025-12-04 18:28:47,24.8,61.2,Dingin
2025-12-04 18:57:36,23.7,65.4,Dingin
2025-12-04 18:30:10,24.6,60.0,Dingin
2025-12-04 18:31:29,24.5,59.1,Dingin
2025-12-04 18:52:39,23.6,64.7,Dingin
2025-12-04 18:28:57,24.8,61.2,Dingin
2025-12-04 18:37:10,24.0,56.6,Dingin
2025-12-04 18:29:13,24.8,61.2,Dingin
2025-12-04 19:02:03,24.0,68.6,Dingin
2025-12-04 19:01:31,23.9,68.1,Dingin
2025-12-04 19:05:10,24.4,68.3,Dingin
2025-12-04 19:00:48,23.8,67.3,Dingin
2025-12-04 18:51:50,23.5,65.2,Dingin
2025-12-04 18:31:08,24.5,59.4,Dingin
2025-12-04 18:30:22,24.6,60.0,Dingin
2025-12-04 18:43:05,23.6,57.4,Dingin
2025-12-04 18:41:21,23.7,55.0,Dingin
2025-12-04 18:30:17,24.6,60.0,Dingin
2025-12-04 18:29:25,24.8,61.2,Dingin
2025-12-04 18:54:32,23.6,65.0,Dingin
2025-12-04 19:04:29,24.3,68.4,Dingin
2025-12-04 18:40:43,23.7,55.0,Dingin
2025-12-04 18:37:06,24.0,56.6,Dingin
2025-12-04 18:45:05,23.5,60.7,Dingin
2025-12-04 18:58:24,23.7,65.8,Dingin
2025-12-04 18:44:29,23.6,59.8,Dingin
2025-12-04 19:05:44,24.5,68.3,Dingin
2025-12-04 18:30:50,24.5,59.5,Dingin
2025-12-04 18:32:13,24.4,58.6,Dingin
2025-12-04 18:50:17,23.5,64.5,Dingin
2025-12-04 18:35:31,24.1,57.2,Dingin
2025-12-04 18:58:34,23.7,65.8,Dingin
2025-12-04 18:42:24,23.6,55.9,Dingin
2025-12-04 18:50:44,23.5,64.6,Dingin
2025-12-04 19:00:01,23.8,67.1,Dingin
2025-12-04 18:29:42,24.7,60.2,Dingin
2025-12-04 18:58:52,23.8,66.0,Dingin
2025-12-04 18:41:31,23.6,55.1,Dingin
2025-12-04 18:40:22,23.7,55.1,Dingin
2025-12-04 19:01:11,23.9,67.7,Dingin
2025-12-04 19:00:25,23.8,67.3,Dingin
2025-12-04 19:02:19,24.0,68.5,Dingin
2025-12-04 18:29:47,24.7,60.1,Dingin
2025-12-04 18:35:19,24.1,57.2,Dingin
2025-12-04 18:29:19,24.8,61.2,Dingin
2025-12-04 18:37:42,23.9,56.5,Dingin
2025-12-04 18:59:46,23.8,66.8,Dingin
2025-12-04 19:01:10,23.9,67.7,Dingin
2025-12-04 18:48:36,23.5,64.1,Dingin
2025-12-04 18:43:24,23.6,58.4,Dingin
2025-12-04 18:50:12,23.5,64.5,Dingin
2025-12-04 19:07:10,24.7,68.4,Dingin
2025-12-04 19:06:40,24.7,68.5,Dingin
2025-12-04 19:05:58,24.5,68.3,Dingin
2025-12-04 18:40:47,23.7,54.9,Dingin
2025-12-04 19:03:46,24.2,68.5,Dingin
2025-12-04 18:44:35,23.6,60.0,Dingin
2025-12-04 18:34:33,24.2,57.4,Dingin
2025-12-04 18:32:00,24.5,58.7,Dingin
2025-12-04 19:04:41,24.4,68.3,Dingin
2025-12-04 18:32:32,24.3,58.3,Dingin
2025-12-04 18:50:15,23.5,64.5,Dingin
2025-12-04 18:59:26,23.8,66.6,Dingin
2025-12-04 18:30:02,24.6,60.0,Dingin
2025-12-04 18:35:22,24.1,57.2,Dingin
2025-12-04 18:39:18,23.8,55.4,Dingin
2025-12-04 18:32:14,24.4,58.6,Dingin
2025-12-04 19:04:00,24.2,68.4,Dingin
2025-12-04 18:54:20,23.6,64.9,Dingin
2025-12-04 19:10:12,24.9,68.1,Dingin
2025-12-04 18:29:39,24.8,61.2,Dingin
2025-12-04 19:00:37,23.8,67.3,Dingin
2025-12-04 18:28:38,24.8,61.5,Dingin
2025-12-04 19:05:36,24.5,68.3,Dingin
2025-12-04 19:09:34,24.9,68.0,Dingin
2025-12-04 19:06:38,24.7,68.5,Dingin
2025-12-04 18:35:33,24.0,57.0,Dingin
2025-12-04 18:52:35,23.6,64.7,Dingin
2025-12-04 18:58:01,23.7,65.5,Dingin
2025-12-04 18:40:01,23.7,55.2,Dingin
2025-12-04 19:01:21,23.9,67.9,Dingin
2025-12-04 19:04:48,24.4,68.2,Dingin
2025-12-04 18:28:05,24.9,62.1,Dingin
2025-12-04 18:35:41,24.0,57.0,Dingin
2025-12-04 18:46:27,23.4,62.5,Dingin
2025-12-04 18:46:34,23.4,62.5,Dingin
2025-12-04 19:00:22,23.8,67.1,Dingin
2025-12-04 18:29:27,24.8,61.2,Dingin
2025-12-04 18:52:47,23.5,64.6,Dingin
2025-12-04 19:01:57,24.0,68.5,Dingin
2025-12-04 18:39:21,23.8,55.4,Dingin
2025-12-04 18:54:34,23.6,65.2,Dingin
2025-12-04 19:03:58,24.2,68.4,Dingin
2025-12-04 18:45:32,23.5,61.0,Dingin
2025-12-04 18:52:26,23.6,64.9,Dingin
2025-12-04 18:40:55,23.7,54.9,Dingin
2025-12-04 18:55:54,23.7,65.3,Dingin
2025-12-04 19:00:06,23.8,67.1,Dingin
2025-12-04 19:01:44,23.9,68.2,Dingin
2025-12-04 18:36:42,24.0,56.8,Dingin
2025-12-04 18:41:48,23.6,55.2,Dingin
2025-12-04 18:34:49,24.1,57.2,Dingin
2025-12-04 18:34:29,24.2,57.4,Dingin
2025-12-04 19:02:12,24.0,68.4,Dingin
2025-12-04 19:03:05,24.1,68.7,Dingin
2025-12-04 18:29:49,24.7,60.1,Dingin
2025-12-04 18:55:19,23.7,65.4,Dingin
2025-12-04 19:08:19,24.8,68.1,Dingin
2025-12-04 18:39:33,23.8,55.3,Dingin
2025-12-04 18:41:19,23.7,55.0,Dingin
2025-12-04 18:41:52,23.6,55.3,Dingin
2025-12-04 18:59:23,23.8,66.6,Dingin
2025-12-04 18:48:46,23.5,64.3,Dingin
2025-12-04 18:29:07,24.8,61.2,Dingin
2025-12-04 18:49:51,23.5,64.5,Dingin
2025-12-04 18:42:18,23.6,55.9,Dingin
2025-12-04 19:06:48,24.7,68.5,Dingin
2025-12-04 18:31:01,24.5,59.4,Dingin
2025-12-04 18:49:08,23.6,64.4,Dingin
2025-12-04 18:31:48,24.5,59.1,Dingin
2025-12-04 18:30:30,24.5,59.6,Dingin
2025-12-04 18:46:14,23.4,62.2,Dingin
2025-12-04 18:34:18,24.2,57.5,Dingin
2025-12-04 18:58:30,23.7,65.8,Dingin
2025-12-04 19:03:40,24.2,68.5,Dingin
2025-12-04 18:47:08,23.5,63.6,Dingin
2025-12-04 19:08:27,24.8,68.1,Dingin
2025-12-04 19:04:35,24.3,68.4,Dingin
2025-12-04 18:49:20,23.6,64.4,Dingin
2025-12-04 18:49:11,23.6,64.4,Dingin
2025-12-04 19:05:46,24.5,68.3,Dingin
2025-12-04 19:01:28,23.9,68.0,Dingin
2025-12-04 18:28:14,24.8,61.9,Dingin
2025-12-04 18:35:34,24.0,57.0,Dingin
2025-12-04 18:58:44,23.7,65.9,Dingin
2025-12-04 18:39:53,23.7,55.2,Dingin
2025-12-04 18:32:20,24.4,58.6,Dingin
2025-12-04 18:42:48,23.6,57.4,Dingin
2025-12-04 18:55:03,23.7,65.4,Dingin
2025-12-04 18:34:34,24.2,57.4,Dingin
2025-12-04 18:49:22,23.6,64.4,Dingin
2025-12-04 19:08:30,24.8,68.1,Dingin
2025-12-04 18:54:27,23.6,65.0,Dingin
2025-12-04 18:43:14,23.6,57.4,Dingin
2025-12-04 18:43:30,23.6,58.4,Dingin
2025-12-04 18:40:36,23.7,55.0,Dingin
2025-12-04 19:00:29,23.8,67.3,Dingin
2025-12-04 18:35:45,24.0,57.0,Dingin
2025-12-04 18:57:13,23.7,65.3,Dingin
2025-12-04 19:01:27,23.9,68.0,Dingin
2025-12-04 18:48:30,23.5,64.1,Dingin
2025-12-04 18:47:34,23.5,63.9,Dingin
2025-12-04 18:44:04,23.7,58.8,Dingin
2025-12-04 18:36:26,24.0,57.0,Dingin
2025-12-04 18:56:53,23.7,65.2,Dingin
2025-12-04 18:40:24,23.7,55.1,Dingin
2025-12-04 18:28:45,24.8,61.3,Dingin
2025-12-04 18:42:34,23.6,55.9,Dingin
2025-12-04 18:40:16,23.7,55.1,Dingin
2025-12-04 18:37:04,24.0,56.6,Dingin
2025-12-04 18:48:07,23.5,64.0,Dingin
2025-12-04 18:50:25,23.5,64.6,Dingin
2025-12-04 18:39:42,23.8,55.3,Dingin
2025-12-04 18:55:57,23.7,65.3,Dingin
2025-12-04 19:03:18,24.1,68.6,Dingin
2025-12-04 19:09:52,24.9,68.1,Dingin
2025-12-04 18:50:57,23.5,64.7,Dingin
2025-12-04 18:47:11,23.5,63.7,Dingin
2025-12-04 18:45:17,23.5,60.8,Dingin
2025-12-04 18:34:17,24.2,57.5,Dingin
2025-12-04 18:39:12,23.8,55.6,Dingin
2025-12-04 18:51:57,23.5,65.2,Dingin
2025-12-04 19:04:56,24.4,68.2,Dingin
2025-12-04 18:34:02,24.2,57.6,Dingin
2025-12-04 18:44:13,23.7,59.5,Dingin
2025-12-04 18:41:08,23.7,54.9,Dingin
2025-12-04 18:40:20,23.7,55.1,Dingin
2025-12-04 18:50:39,23.5,64.6,Dingin
2025-12-04 18:45:21,23.5,61.0,Dingin
2025-12-04 18:44:16,23.7,59.6,Dingin
2025-12-04 18:35:55,24.0,57.0,Dingin
2025-12-04 18:39:00,23.8,55.6,Dingin
2025-12-04 19:07:48,24.8,68.3,Dingin
2025-12-04 18:59:55,23.8,66.8,Dingin
2025-12-04 19:07:25,24.7,68.3,Dingin
2025-12-04 18:51:22,23.5,65.2,Dingin
2025-12-04 18:53:42,23.6,64.7,Dingin
2025-12-04 19:07:56,24.8,68.3,Dingin
2025-12-04 19:04:54,24.4,68.2,Dingin
2025-12-04 18:53:55,23.6,64.7,Dingin
2025-12-04 18:50:14,23.5,64.5,Dingin
2025-12-04 18:49:02,23.6,64.3,Dingin
2025-12-04 19:04:33,24.3,68.4,Dingin
2025-12-04 18:51:51,23.5,65.2,Dingin
2025-12-04 18:52:30,23.6,64.7,Dingin
2025-12-04 18:54:01,23.6,64.9,Dingin
2025-12-04 19:04:27,24.3,68.4,Dingin
2025-12-04 18:48:56,23.5,64.3,Dingin
2025-12-04 18:56:25,23.7,65.2,Dingin
2025-12-04 18:48:58,23.5,64.3,Dingin
2025-12-04 19:09:00,24.9,68.2,Dingin
2025-12-04 19:07:13,24.7,68.4,Dingin
2025-12-04 18:48:42,23.5,64.3,Dingin
2025-12-04 18:42:51,23.6,57.4,Dingin
2025-12-04 18:29:24,24.8,61.2,Dingin
2025-12-04 18:47:38,23.5,63.9,Dingin
2025-12-04 18:41:40,23.6,55.2,Dingin
2025-12-04 18:58:58,23.8,66.1,Dingin
2025-12-04 19:01:51,24.0,68.5,Dingin
2025-12-04 18:39:16,23.8,55.5,Dingin
2025-12-04 19:04:59,24.4,68.2,Dingin
2025-12-04 19:09:16,24.9,68.1,Dingin
2025-12-04 18:29:02,24.8,61.2,Dingin
2025-12-04 18:30:18,24.6,60.0,Dingin
2025-12-04 18:47:06,23.5,63.6,Dingin
2025-12-04 18:43:39,23.7,58.8,Dingin
2025-12-04 18:43:34,23.6,58.4,Dingin
2025-12-04 18:41:49,23.6,55.2,Dingin
2025-12-04 18:51:58,23.5,65.2,Dingin
2025-12-04 18:51:18,23.5,65.2,Dingin
2025-12-04 18:53:37,23.6,64.7,Dingin
2025-12-04 18:48:20,23.5,64.0,Dingin
2025-12-04 18:36:29,24.0,56.9,Dingin
2025-12-04 19:09:45,24.9,68.0,Dingin
2025-12-04 18:33:52,24.2,57.7,Dingin
2025-12-04 19:01:22,23.9,67.9,Dingin
2025-12-04 18:34:31,24.2,57.4,Dingin
2025-12-04 18:45:10,23.5,60.8,Dingin
2025-12-04 19:00:44,23.8,67.3,Dingin
2025-12-04 18:51:10,23.5,65.0,Dingin
2025-12-04 18:43:00,23.6,57.4,Dingin
2025-12-04 18:41:54,23.6,55.3,Dingin
2025-12-04 19:09:09,24.9,68.1,Dingin
2025-12-04 18:36:00,24.0,57.0,Dingin
2025-12-04 18:56:09,23.7,65.2,Dingin
2025-12-04 19:04:12,24.3,68.4,Dingin
2025-12-04 19:07:22,24.7,68.4,Dingin
2025-12-04 19:03:57,24.2,68.4,Dingin
2025-12-04 19:03:20,24.1,68.6,Dingin
2025-12-04 18:38:57,23.8,55.6,Dingin
2025-12-04 18:30:57,24.5,59.4,Dingin
2025-12-04 18:52:40,23.6,64.7,Dingin
2025-12-04 18:47:15,23.5,63.8,Dingin
2025-12-04 18:28:43,24.8,61.3,Dingin
2025-12-04 18:54:00,23.6,64.9,Dingin
2025-12-04 19:08:20,24.8,68.1,Dingin
2025-12-04 18:39:58,23.7,55.2,Dingin
2025-12-04 18:29:35,24.8,61.2,Dingin
2025-12-04 18:30:51,24.5,59.5,Dingin
2025-12-04 18:48:11,23.5,64.0,Dingin
2025-12-04 18:42:41,23.6,55.9,Dingin
2025-12-04 18:35:29,24.1,57.2,Dingin
2025-12-04 19:04:23,24.3,68.4,Dingin
2025-12-04 19:06:45,24.7,68.5,Dingin
2025-12-04 19:09:08,24.9,68.1,Dingin
2025-12-04 18:46:19,23.4,62.4,Dingin
2025-12-04 18:58:33,23.7,65.8,Dingin
2025-12-04 18:47:21,23.5,63.8,Dingin
2025-12-04 18:50:10,23.5,64.5,Dingin
2025-12-04 18:31:41,24.5,59.1,Dingin
2025-12-04 18:50:36,23.5,64.6,Dingin
2025-12-04 18:36:35,24.0,56.9,Dingin
2025-12-04 18:56:06,23.7,65.2,Dingin
2025-12-04 18:36:24,24.0,57.0,Dingin
2025-12-04 19:02:52,24.1,68.7,Dingin
2025-12-04 18:59:02,23.8,66.2,Dingin
2025-12-04 18:51:14,23.5,65.0,Dingin
2025-12-04 18:53:25,23.6,64.5,Dingin
2025-12-04 19:07:15,24.7,68.4,Dingin
2025-12-04 18:53:46,23.6,64.7,Dingin
2025-12-04 18:48:23,23.5,64.1,Dingin
2025-12-04 18:51:42,23.5,65.2,Dingin
2025-12-04 19:03:25,24.1,68.6,Dingin
2025-12-04 18:56:02,23.7,65.3,Dingin
2025-12-04 18:48:03,23.5,64.0,Dingin
2025-12-04 18:53:48,23.6,64.7,Dingin
2025-12-04 18:43:59,23.7,58.8,Dingin
2025-12-04 18:40:35,23.7,55.0,Dingin
2025-12-04 18:31:59,24.5,58.7,Dingin
2025-12-04 18:40:17,23.7,55.1,Dingin
2025-12-04 19:10:08,24.9,68.1,Dingin
2025-12-04 18:47:22,23.5,63.8,Dingin
